path	ibrion	tebeg	teend	nsw	potim	contcar_size	species	counts
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/159	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/165	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/169	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/170	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/18	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/19	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/2	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/20	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/24	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/28	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/3	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/30	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/35	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/39	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/40	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/45	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/48	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/51	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/55	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/59	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/60	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/65	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/69	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/7	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/71	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/75	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/79	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/82	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/83	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/87	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/92	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/96	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/0	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/102	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/106	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/112	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/113	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/117	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/122	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/126	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/13	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/131	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/133	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/135	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/137	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/139	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/142	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/143	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/147	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/15	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/153	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/157	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/160	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/162	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/163	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/167	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/172	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/173	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/22	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/26	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/32	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/33	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/37	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/42	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/43	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/5	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/53	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/57	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/62	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/67	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/73	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/77	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/80	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/85	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/89	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/90	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/94	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/98	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/selectedxyz-31/99	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/97	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/93	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/86	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/83	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/78	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/74	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/70	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/68	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/65	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/64	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/60	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/6	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/51	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/48	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/44	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/41	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/40	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/38	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/35	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/30	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/29	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/25	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/211	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/21	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/209	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/205	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/200	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/2	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/196	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/193	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/19	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/178	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/174	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/171	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/169	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/165	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/161	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/158	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/154	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/150	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/15	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/149	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/145	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/141	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/14	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/139	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/130	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/129	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/124	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/120	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/119	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/115	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/111	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/109	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/105	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/100	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/10	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/99	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/95	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/91	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/88	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/84	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/81	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/8	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/76	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/72	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/66	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/63	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/58	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/56	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/54	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/53	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/46	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/43	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/4	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/37	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/32	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/27	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/23	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/207	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/202	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/198	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/194	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/191	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/189	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/187	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/185	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/183	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/181	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/176	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/173	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/17	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/167	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/163	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/156	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/152	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/147	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/142	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/137	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/135	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/132	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/127	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/126	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/122	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/12	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/117	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/113	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/107	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/102	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/0	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/96	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/92	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/87	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/82	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/79	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/75	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/71	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/7	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/69	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/61	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/59	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/55	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/49	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/45	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/39	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/34	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/31	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/3	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/28	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/24	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/210	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/208	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/204	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/201	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/20	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/197	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/192	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/186	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/182	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/18	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/179	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/175	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/170	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/164	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/160	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/159	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/155	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/151	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/148	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/144	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/140	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/138	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/134	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/128	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/125	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/121	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/118	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/114	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/110	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/11	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/108	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/104	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/101	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/98	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/94	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/90	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/9	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/89	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/85	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/80	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/77	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/73	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/67	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/62	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/57	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/52	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/50	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/5	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/47	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/42	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/36	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/33	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/26	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/round1_dft_cal/22	-1			0		11303	Ge Te	50 50
